,,,Slide ID (1st chip),4E-BP1_pS65-R-V_GBL9026432,4E-BP1_pT37_T46-R-V_GBL9026591,ACC_pS79-R-V_GBL9026433,Akt_pS473-R-V_GBL9026436,Akt_pT308-R-V_GBL9026437,AMPK_pT172-R-V_GBL9026439,Bad_pS112-R-V_GBL9026440,c-Met_pY1235-R-V_GBL9026507,C-Raf_pS338-R-E_GBL9026456,Chk1_pS345-R-E_GBL9026525,Chk2_pT68-R-C_GBL9026452,EGFR_pY1068-R-C_GBL9026459,EGFR_pY1173-R-V_GBL9026461,ER-alpha_pS118-R-V_GBL9026463,GSK3-alpha-beta_pS21_S9-R-V_GBL9026467,GSK3_pS9-R-V_GBL9026538,HER2_pY1248-R-C_GBL9026468,HER3_pY1298-R-C_GBL9026508,JNK_pT183_pT185-R-V_GBL9026522,MAPK_pT202_Y204-R-V_GBL9026472,MEK1_pS217_S221-R-V_GBL9026588,mTOR_pS2448-R-E_GBL9026476,NDRG1_pT346-R-V_GBL9026606,NF-kB-p65_pS536-R-C_GBL9026478,p27_pT157-R-C_GBL9026587,p27_pT198-R-V_GBL9026521,p38_pT180_Y182-R-V_GBL9026480,p70S6K_pT389-R-V_GBL9026483,p90RSK_pT359_S363-R-C_GBL9026512,PDK1_pS241-R-V_GBL9026486,PEA15_pS116-R-V_GBL9026599,PKC-alpha_pS657-R-V_GBL9026488,PKC-delta_pS664-R-V_GBL9026596,PKC-pan_betaII_pS660-R-V_GBL9026610,PRAS40_pT246-R-V_GBL9026509,Rb_pS807_S811-R-V_GBL9026490,Rictor_pT1135-R-V_GBL9026609,S6_pS235_S236-R-V_GBL9026494,S6_pS240_S244-R-V_GBL9026495,Src_pY416-R-E_GBL9026496,Src_pY527-R-V_GBL9026497,STAT3_pY705-R-V_GBL9026498,TAZ_pS89-R-E_GBL9026552,YAP_pS127-R-C_GBL9026513,YB-1_pS102-R-V_GBL9026518
UACC812,DMSO,,0,3.0621504716,4.1527198051,0.8854929203,3.7334260212,2.7988338877,2.4160270405,0.7030533102,0.6380276132,1.0014837142,0.7992000256,0.570588999,10.9962579669,1.4861704606,1.2221726407,4.2992390674,2.4399751846,13.299581126,2.1392808637,0.3709768885,0.7884268346,1.6612618441,1.2111477862,0.818082328,1.5934362364,0.4625127568,0.9698921978,1.0683539963,1.9776763716,0.287209327,2.4680559219,5.295008335,0.1992451949,0.7469833512,1.9528087421,5.3781625026,4.5510728397,1.5688160502,4.3973607544,4.3531261847,2.000519095,4.3643860919,0.2744662524,1.7061294453,2.6994369969,0.6274972724
UACC812,GSK690693,,0,3.0471617712,3.9680570478,0.9860293036,14.4502921737,8.2305153327,3.0028988313,0.6312005016,0.5905031471,0.8902871167,0.7486565661,0.5069843637,11.6052587674,1.4143767202,1.1255835206,3.0939274487,1.858979639,12.4264478461,2.1287070478,0.3432172868,0.66682289,1.5134360751,1.1270139437,0.7209054187,1.3089932961,0.5262328661,1.0073503559,1.0336412083,1.3059733016,0.2919590448,2.4978773082,8.568886266,0.1700852142,0.7426104323,1.8995069697,4.8998227395,4.1736612579,1.2558001168,3.1067380433,3.662217064,2.0530999983,4.6655310197,0.2741023899,1.9742029126,2.6657575261,0.5522552907
UACC812,GSK690693,,0,2.6950541263,4.0767003901,0.9274436603,12.7697963986,7.7052560113,2.8569429732,0.6654568434,0.5148967809,0.8987915471,0.7039965617,0.5221947028,13.8122074688,1.4371335067,1.0974584973,3.1949640174,1.9507036814,11.1878711772,2.1284902166,0.3412368049,0.7317208488,1.8294617228,1.0900795829,0.7153112576,1.2690054054,0.5321870228,0.997075142,1.0698785252,1.4798045284,0.2828789172,2.5425161208,8.1481659763,0.1941787311,0.709458409,1.9844789188,4.8857895397,4.601431981,1.3113436346,3.666600272,3.9347337034,2.3255959615,5.0360929464,0.2783259646,1.7192620056,2.8357161716,0.5462492747
UACC812,DMSO,,0,2.904833708,4.5835657689,0.8352666014,3.2309112135,2.4326215348,3.0154960158,0.7739602747,0.6137522363,0.9280987264,0.8107492671,0.5736619243,13.0798944343,1.4174325342,1.1762755726,3.9580519623,2.3588557907,11.6574135382,2.2121169248,0.3959807174,0.6552457999,1.6235588289,1.1980716712,0.9171911839,1.5601754701,0.5279550004,1.1291135942,1.1000645989,2.1753514442,0.3070371398,2.6480402165,4.6778724275,0.2190506308,0.745355967,1.8020123644,5.8821847373,4.2942677957,1.6382177091,4.8812141065,4.2429741958,2.1532948788,5.0354560559,0.3002949969,1.5094979988,2.7101032691,0.6394006131
UACC812,DMSO,,0,2.8149617919,3.9580103507,0.9121847338,2.9355947981,2.3399994733,2.7004161237,0.7424181012,0.5972772464,0.9765121631,0.8073253202,0.5442075304,13.1119441184,1.393936449,1.1509812792,3.8331275729,2.3205398659,11.3407313665,2.0611954497,0.3661959343,0.6997253468,1.6972798915,1.1916059644,0.8995167785,1.4381907774,0.593626344,1.0763035336,1.1220414119,2.0234533373,0.3028385516,2.3994849362,6.3836597497,0.2161446413,0.7912996304,2.0217275233,5.0456061548,4.3787503934,1.7281175525,4.3697295361,4.0282869108,2.2533812292,4.8354393569,0.2563568674,1.5942262725,2.6840615865,0.6162605765
UACC812,GSK690693,,0,2.7624102352,4.0719308948,0.918199732,13.9660086838,8.1082649046,2.6674580891,0.725874864,0.6034102086,0.9704414451,0.8665988683,0.576303225,11.599724309,1.412607147,1.1306033178,2.7359743883,1.8159117102,12.450271985,2.0614481642,0.4024652881,0.8089667553,1.7583170393,1.0924494456,0.7396297808,1.2653595091,0.5888372288,1.0188798404,1.1467005413,1.2639434403,0.3288956845,2.4057417339,8.0228555772,0.2150073278,0.7816548192,1.7453566412,4.654086047,3.8780758374,1.1467587704,3.129564625,3.5295015223,2.0553144902,4.056636537,0.320945633,2.0039798645,2.4330218982,0.6416056921
UACC812,GSK690693,,0,2.5388063293,3.548518587,1.0186331876,11.6968518529,7.5384221577,2.3912876335,0.6958858563,0.6585610615,1.1396220844,0.7988255712,0.605443511,10.3049750178,1.4135823779,1.2485502394,2.9200958893,1.967728797,12.4805105445,2.1132577776,0.3829365019,0.8900832233,1.8751605354,1.308275936,0.673409471,1.4304813295,0.5812855813,1.0631247206,1.0790066043,1.40055358,0.331485566,2.4177825444,5.7558160521,0.218367233,0.7543206169,1.9917309592,4.3393952684,4.546142745,1.3760671015,3.7088726838,3.7874733348,2.031072658,4.8667311661,0.3100312738,1.9574037682,2.376992925,0.5839374966
UACC812,DMSO,,0,3.2163585975,4.3872287351,0.8705361258,2.9628620981,2.4211524968,2.5095115077,0.7652097221,0.5867172178,1.0230970622,0.7365830599,0.5811104252,13.1702459009,1.4166374863,1.1277732782,4.589608767,2.4213422556,15.5470277574,1.9551016758,0.3479951592,0.8550398141,1.8170127917,1.438718579,0.8499445024,1.7991128723,0.4613579676,1.0149537327,1.0749237323,2.4895978092,0.3116453082,2.5620478541,5.6336230396,0.1979181406,0.6898951838,2.1052002817,5.9019705015,4.9183280582,1.7750478845,5.9871054125,6.0906134812,2.0152646684,5.241486448,0.2772479985,1.828789148,2.7434743143,0.568836436
UACC812,DMSO,,0,2.946206589,3.7652405767,0.8940557487,3.1320408035,2.4784537363,2.326455613,0.8027479313,0.6679336242,1.1390377207,0.8148062601,0.611895597,9.9184688165,1.4426425961,1.2320053829,4.1763981076,2.3580407834,13.2734683912,1.9680684092,0.3877487742,0.9741064987,1.9747554418,1.4155847752,0.852174912,1.6851422998,0.5167968666,1.0656771398,1.1074685734,2.345737617,0.3147191913,2.5354347833,5.4099092099,0.2160431337,0.7771554058,2.0167356523,5.4694925419,4.7248660014,1.779282525,5.4341697294,5.2996928181,1.8349699354,4.7624045625,0.3094955935,1.6755446951,2.510770479,0.6241388995
UACC812,GSK690693,HGF,5,2.6739025844,3.9445610414,0.717676667,14.5687200149,8.0604823011,3.8650900583,0.6535906234,0.6302746384,1.0276349645,0.8283284746,0.5790337131,9.7751045732,1.3522983097,1.2105973509,2.996741287,1.7152318268,9.2467755875,1.9676113262,0.3403661749,1.1409071057,1.6258971036,1.2642155523,0.691463164,1.2153582792,0.5777912282,0.903156345,0.9196084599,1.2557604338,0.3740524109,2.5884071341,6.6787071542,0.2154294925,0.8067036475,2.2323301526,4.4225611072,4.3434624748,1.3587897885,3.5775290377,3.4877481212,2.2277307152,4.6437201176,0.2975501895,1.7492596851,2.2037531011,0.6325376336
UACC812,GSK690693,NRG1,5,3.0712583448,4.4817871338,0.6312340862,19.3395136051,11.5285894814,4.9353932248,0.6048818989,0.5131577043,1.0802297392,0.6582429744,0.5185668582,11.5787111171,1.3444317096,1.1942279213,4.0140959616,2.2952785138,11.7720666569,2.8532333665,0.2906357165,2.4848865123,4.9290542044,1.1289339629,0.7273411724,1.2106225753,0.4309709534,0.8355191229,1.1076672964,1.5948673855,0.3742962852,3.1239609239,7.021775447,0.1765295759,0.632294451,3.1960900217,6.2813245393,5.4541028608,1.3292198733,3.753811418,3.1512991973,2.3497676116,5.4364906072,0.2341609039,1.7687223829,2.7095083362,0.6229358283
UACC812,DMSO,HGF,5,2.7559309103,4.0666630883,0.6285178312,2.2845254063,1.1386840851,3.8003838784,0.7414296995,0.6038189984,0.9570106674,0.8116990111,0.5921792247,11.1450931659,1.3385492892,1.2146699282,4.1474206065,2.2013390255,9.7674433554,1.879956357,0.3662396311,1.1989556487,1.6304484747,1.3640493255,0.9018622964,1.4449759535,0.5685761618,1.0296550054,0.9798580952,2.2855072296,0.3670046505,2.4612525134,5.5992932701,0.2141401714,0.7718611428,2.1473693263,5.4695131608,4.5257696513,1.6522438813,5.6686367286,4.5494263243,1.9708317666,4.8977712673,0.2913086734,1.6035723833,2.3734092809,0.712748272
UACC812,DMSO,NRG1,5,2.7138982029,3.4615715142,0.6832690815,4.3273996325,2.3651389077,3.6026588763,0.8001430506,0.5847934835,1.1414917677,0.8188554708,0.5489189347,8.0354941089,1.3101587337,1.2595892903,4.5225327892,2.6147703269,9.3871207428,2.4382793518,0.3849737915,2.0180902528,3.7536116504,1.4012285074,1.1859646468,1.3410420456,0.5892284686,1.0104999094,1.0935395229,2.4080380881,0.4545375862,2.5506343552,6.5785407727,0.2124240991,0.8203312085,2.6567297785,5.5646536037,4.1785272933,1.7468086839,4.8402632397,4.4337643021,1.9172678395,4.589594879,0.2851512848,1.9320247795,2.2844246763,0.7214419523
UACC812,GSK690693,PBS,5,2.7436634925,4.0827916633,0.6469545154,13.3860710962,8.1087724347,3.5916561416,0.7380448903,0.6068030797,0.9505310898,0.8459986341,0.5839423246,10.7774740052,1.4070202224,1.1818498177,3.0086251166,1.75783862,11.080971075,1.8883771529,0.3604547257,1.1988576946,1.9571828363,1.1713840476,0.7226840436,1.2863821962,0.5633087883,0.9562345716,0.9561911584,1.5458977042,0.3772534915,2.6054558209,6.6112140023,0.2163999907,0.747981436,2.0018794462,4.354999349,4.0385687841,1.2017680539,3.9016814268,4.0998972478,2.0897182823,4.2131348596,0.3116129337,1.9943866351,2.3803498927,0.6088446463
UACC812,GSK690693,Serum,5,2.4818389867,3.4664368585,0.666183079,11.5698183441,7.1408314469,3.0709955964,0.726603687,0.6189675527,1.0447117409,0.8000626103,0.5952950128,8.1040787334,1.3634276531,1.2114627484,2.9064609789,1.8736287236,8.7412186329,1.8824641245,0.3583318599,1.3600884792,2.044013296,1.3211910317,0.6314662318,1.2426687023,0.5376451683,0.9350403584,1.0195992574,1.4683534276,0.4124684991,2.4875561309,7.4972667435,0.2045051432,0.7339040163,2.2922881488,4.0065333122,4.1797916217,1.2473965203,3.7055878747,4.1219794152,1.8607043343,4.1008930102,0.29337712,2.1743096966,2.2434808489,0.5761072467
UACC812,DMSO,PBS,5,3.1684973692,3.9971007841,0.5998782212,2.5903074433,1.4410564335,3.5561231972,0.8069602016,0.5941555224,1.0116457669,0.8143256573,0.5666893606,11.7794795044,1.2876618266,1.2261994239,4.1336543395,2.3507558874,13.9498070471,1.8060298471,0.3568569704,1.2000000914,1.740809649,1.3943507359,0.9319236146,1.4567829092,0.5155060571,1.0019532892,0.9329212771,2.5299041846,0.3719145677,2.6460322183,4.6274076424,0.1927858106,0.7600358285,2.1840309527,5.2790864991,4.4398559257,1.7386182888,6.0354546297,6.5972897513,2.0085540291,4.4422354907,0.2882335651,1.9590933655,2.445496485,0.6431979022
UACC812,DMSO,Serum,5,3.906216429,5.5026937726,0.5456223545,3.1098798825,1.4387850766,4.420830732,0.7478164561,0.536632585,0.9243602105,0.6630315199,0.5170249745,11.8758888732,1.4136059728,1.1225627061,5.3702257249,2.7288725608,14.3063099837,2.0927099512,0.2995624291,1.5311334891,2.5554585016,1.5781732014,0.9259170608,1.8344982769,0.411500385,0.8355852255,1.0492424294,3.0675298662,0.3470641239,3.4543730711,6.3799203372,0.1829925556,0.6244188671,2.8938435735,6.6112384197,6.0863034984,1.9373762907,7.1725350771,7.9696105335,1.972111793,5.8727966289,0.2373852105,1.8028789137,2.9179279071,0.547801578
UACC812,GSK690693,HGF,15,2.8057710024,3.6008109876,0.6661721763,12.3440861114,6.9635657116,4.0045985678,0.7135606799,0.6137563641,0.9155354894,0.7948609097,0.546479782,9.2171660509,1.3387418793,1.1738824016,2.798959289,1.7227726648,8.6375433232,1.8816589597,0.328133938,0.6078956471,1.0253977206,1.2457614356,0.6758085791,1.119343092,0.6161295287,0.9619351019,0.886118312,1.3431211773,0.3955001064,2.6042604832,7.0085639519,0.1983762558,0.7805988298,2.0554430778,3.9431388975,4.3969318141,1.3714587263,3.8641948834,3.5387466013,2.0745454469,4.0744366456,0.2914914417,2.1152786529,2.4522300224,0.6413456996
UACC812,GSK690693,NRG1,15,2.3692556666,3.4319497075,0.9996148877,15.7214106298,9.9278516169,4.1407528246,0.9847926828,0.5983706744,1.201107001,0.7796086448,0.5517087841,3.6498948193,1.2330320968,1.2753331638,3.8370397502,2.3103277332,5.1495287258,2.425822771,0.3844076502,2.1704346045,4.0951432151,1.4095830656,0.8408799058,1.0918375089,0.549480347,0.9810779918,1.0970197906,1.8586805878,0.6845756665,2.4668273596,5.9732930834,0.2279052459,0.8363470291,3.1127074819,4.7557380882,4.5874791096,1.7206985031,4.4609247861,3.3863491823,1.8248198589,4.2524465377,0.2841243823,1.790435476,2.2379284326,0.7667876982
UACC812,GSK690693,PBS,15,2.5940827537,3.8134012628,0.7463710073,12.284437669,7.1691746416,4.1583597594,0.7254719872,0.6049500143,1.0071565629,0.8415449388,0.5639989008,8.5315181575,1.3189440849,1.142886103,2.5925957992,1.6609248031,10.4197430126,1.976918899,0.3430703862,0.59032096,1.0156019732,1.3323279022,0.6540107061,1.1366561154,0.5395164956,0.9345671705,0.9782486545,1.3215316219,0.4378226665,2.5474472632,5.4487305768,0.2385612715,0.8259771555,1.9970194938,3.7604084083,4.4959056188,1.3800854811,3.978210284,3.2445255815,1.971335382,4.6853695155,0.296851626,1.7709234732,2.3343660902,0.669918165
UACC812,GSK690693,Serum,15,2.708954842,3.6998741985,0.5757317638,10.2791476477,6.3906980322,3.548994339,0.7634759835,0.6373904766,1.0009197103,0.8258457087,0.5904351399,11.1844802207,1.3911708849,1.1158924963,2.825584322,1.7613838949,13.552877171,2.1734086935,0.3732185456,0.7357061988,1.0936142202,1.4010999955,0.6405777875,1.2060451379,0.5254907806,0.8805125673,1.037724523,1.5450209445,0.4555043129,2.6801162469,5.1727526187,0.2288512774,0.8048049632,2.1132228738,3.7145312154,4.5089368853,1.5094929784,4.3192953341,3.4327094628,2.4808377826,4.6238548632,0.3129425008,1.7990262861,2.336001695,0.7227426494
UACC812,DMSO,PBS,15,2.6173589006,3.7576578774,0.7563471935,1.5654912613,0.9276268743,4.3172205357,0.8042561482,0.6728404857,1.0479007885,0.8804314223,0.6381982404,11.0103379264,1.4397214399,1.3124153762,3.3894365179,2.1063346561,10.6954841003,1.8833772293,0.3799212708,0.5218708627,0.9514787968,1.6494235721,0.7679198682,1.2227257164,0.5501801578,1.0097235236,0.8324987368,2.0700383995,0.4269367339,2.5867375254,2.261237802,0.2579488114,0.8138645861,2.2057816508,4.483051634,4.8650183446,1.8867331527,6.384818063,5.387193221,2.3481549407,5.2224621294,0.3202914107,1.5006531253,2.3528437892,0.7513899163
UACC812,DMSO,Serum,15,2.6184836504,3.6160528777,0.6338573737,1.7812757704,0.9160389633,3.8401632719,0.8415260761,0.6267878911,0.9896974709,0.8158668567,0.5992158352,11.3623361489,1.4358333565,1.1413351034,3.2787042758,2.1422314116,13.3428132989,1.9365329432,0.3688780521,0.6862221438,1.1021805927,1.5315115581,0.7146449992,1.2162267677,0.5786944107,0.9067476345,0.9827090187,1.9162621048,0.4616299211,2.4715097756,6.6718854116,0.21929615,0.8523092,2.0533199168,4.3456745737,4.4202014925,1.6561868801,5.7921490077,4.6785333472,2.3028946647,4.6229672059,0.3080040191,2.0404872209,2.2690114818,0.7400519044
UACC812,GSK690693,HGF,30,2.8510191365,3.9738241198,0.7388303886,13.8395030106,9.0004574556,4.2213028875,0.6150904445,0.6290155031,0.9537535743,0.7434705381,0.5833246978,11.6966943289,1.4312206608,1.1885501229,3.0144555586,1.7380448129,11.4412414505,1.9454129649,0.305235343,0.5418102596,1.0924078318,1.2742713862,0.6056886731,1.2811359695,0.502209094,0.9345925521,0.7713034304,1.3867055259,0.3668162887,2.8464829614,5.0295470087,0.2139969459,0.7165466496,2.2312398804,4.8529025591,4.8611304177,1.4428395887,3.7068307865,3.2518223297,2.0905318743,5.2661435175,0.2750459771,1.6002843512,2.6342506772,0.5904395
UACC812,GSK690693,NRG1,30,2.565050769,3.4172837088,0.8027956942,15.0019777518,10.8572234659,4.0453206609,1.0023612557,0.6013579213,1.1248200924,0.8068165859,0.5745068603,3.7064758396,1.1694712622,1.2409995175,4.2179883696,2.3572866354,5.4367602358,2.3126309556,0.365728866,2.2441916917,4.1478894506,1.3702285112,0.911358342,1.0319921612,0.5469747302,0.950160671,1.0598325503,2.3676109456,0.7027279733,2.6954692884,5.3958783425,0.2251927439,0.7889856904,3.2097603966,4.973578254,5.3556367314,1.7754890772,5.1438641865,4.576262424,1.5188418555,4.4283060511,0.2704089948,1.6311312518,2.4119621793,0.8852447172
UACC812,DMSO,HGF,30,3.0089198714,3.8450201779,0.7750563808,2.0484937921,1.3212747976,4.0560728565,0.7387046644,0.6766014118,0.9056144867,0.7778893734,0.5873371708,11.5900502736,1.4213888763,1.1951169649,3.568421804,2.0865376884,12.6372899367,1.6968797912,0.3252041853,0.4536939284,0.9275931557,1.4825244352,0.711007121,1.2769467229,0.5808983921,1.0273409797,0.8022704079,2.1066197215,0.3779912848,2.5596295791,3.9502127619,0.2260921503,0.8002045203,2.0193228535,5.3470523471,4.9177273871,1.8504297677,4.9671478316,4.9047519765,2.0299231651,5.169041103,0.2969489081,1.5954634467,2.5687954848,0.6141791671
UACC812,DMSO,NRG1,30,2.871906219,3.3169552007,0.8764907711,7.0276215286,3.6551359925,4.2628179988,1.1244140177,0.5859501826,1.1625163101,0.729712906,0.5633965243,3.2431780279,1.2101012356,1.2587466709,5.0883253955,3.0092173396,5.5618304231,2.4727007698,0.3911781422,2.2428305897,4.5688837272,1.5311272021,1.4608393764,1.2057696655,0.5700996136,1.0900432628,1.1581651138,3.5269850355,0.7330132301,2.5227368181,8.4454549315,0.1991169313,0.8206183073,3.5464520738,5.5021393509,5.5556850755,2.2006791964,5.6460377796,6.1659602959,1.612689609,4.5615788262,0.2710709147,1.9312865464,2.4130225267,0.9138117501
UACC812,GSK690693,PBS,30,3.1078913849,4.5743212278,0.7315826466,15.3798268728,9.0311199043,4.5397279663,0.6744836812,0.5760361911,0.9257298197,0.7619061409,0.5651815393,12.4986098068,1.4174325342,1.055839678,2.8462501814,1.6893049821,15.1474141304,1.9661747025,0.3137124741,0.4770422284,1.0426395237,1.1722928572,0.634792554,1.1620065577,0.4956725518,0.9445510911,0.9098946258,1.3330663514,0.3472815644,2.6872918097,6.6317429777,0.2093609323,0.6838583865,1.9036275331,4.6345486391,4.8517781313,1.307824767,3.5903348293,3.5519933703,2.0405204736,5.212251044,0.2798610035,1.6914422074,2.4785666955,0.5996946154
UACC812,GSK690693,Serum,30,2.7199716959,3.8764381112,0.6257993183,12.0888796463,7.2003385966,3.7417143207,0.7102851997,0.6139584061,0.9012038692,0.792557577,0.5856813896,11.2596675357,1.3557284018,0.9909976921,3.2325234912,1.8139209785,13.5086729595,2.0371298511,0.3358046621,0.655257557,1.1220031253,1.275456788,0.6856058666,1.0638651113,0.5045339377,0.9126747634,0.9078237595,1.6420445933,0.4194533261,2.6518309817,6.8419053486,0.2194941462,0.7926555995,1.8837583971,4.1001658022,5.4434684185,1.5908942626,4.3898134955,3.999528134,1.883510927,4.8327900078,0.298386799,1.7571278357,2.1570167811,0.6330193878
UACC812,DMSO,PBS,30,3.0986872046,4.2073533923,0.6111089952,2.0260666688,1.3532093191,4.3095740171,0.7800622727,0.6557422546,0.8729159911,0.8232608325,0.5673426032,13.6053100672,1.3926677064,1.1496335168,3.4812903332,2.0714840601,14.5219494837,1.8225857403,0.3556047995,0.4554790081,0.9304281892,1.2804154347,0.782620452,1.2595346731,0.5055838738,1.070664978,0.8561925363,2.0939643085,0.3444088514,2.6117893711,4.1438348673,0.2148201496,0.7102726868,1.8972473802,5.47898854,4.5768414807,1.7358655541,4.8580550242,4.6840432061,2.3925816181,4.4525100105,0.2992384173,1.6569072382,2.4476888636,0.691557132
UACC812,DMSO,Serum,30,2.7948297046,3.7655681806,0.6558644306,2.2828130388,1.2794582074,3.9161947108,0.8486588389,0.6594630587,0.9593953915,0.8235259886,0.5906998051,10.6468772841,1.4310684736,1.1204746714,3.8910027518,2.3948672192,13.2451033523,1.9617247095,0.3200217005,0.6057572649,1.0932924451,1.4859903737,0.8240457415,1.3145105493,0.5292751181,0.9899342323,0.8940974088,2.4736067341,0.4222833413,2.6339803532,3.921437131,0.2240443813,0.7957243341,2.1385403265,5.0357496133,5.0296498269,1.807534861,5.3325805398,4.7359353975,1.9825384445,4.796907298,0.28305243,1.5869476736,2.2335427529,0.7099029619
UACC812,GSK690693,HGF,60,2.5431435299,3.4225764072,0.9390326857,11.519041143,7.4816545791,3.6591682687,0.6212266646,0.6525551481,0.8980780686,0.7681081034,0.6017425749,10.5823190782,1.4174325342,1.2214217832,2.6653235915,1.7358742323,9.7918677023,2.0093879455,0.3279155815,0.4008166779,0.9924467513,1.2458363518,0.6411092415,1.1584006945,0.5759052451,0.8927564309,0.8927170661,1.0894801061,0.3388600606,2.5419157912,7.9050153776,0.2141729726,0.8388452903,1.8916934356,4.0270544698,4.0995735772,1.3702968064,2.8479529157,2.5913229181,2.0531565445,4.5605155706,0.2964442311,2.0500704647,2.5164773514,0.6909715695
UACC812,GSK690693,NRG1,60,2.663419345,3.3987524628,1.0308078764,16.3395918901,10.7828816645,4.0738292211,1.0155980469,0.612389738,1.1209567019,0.8111849167,0.5201464734,3.0562085783,1.1630362408,1.164343143,4.0282817711,2.4007137186,4.9168393028,2.548367297,0.3563201549,1.8514283325,3.7418186888,1.452064694,0.9002711601,0.9828914869,0.5362025332,0.9869094899,1.0619507138,2.6001657291,0.6586977637,2.6605409054,5.6470487462,0.2311408999,0.8484859952,2.9838605587,4.682898735,4.9556242634,1.9846829523,5.4710291417,4.631737828,1.5297251941,4.1559542825,0.2767056108,1.67300657,2.7088971303,1.051622486
UACC812,DMSO,HGF,60,2.7532346793,3.8740147437,0.9123191329,1.8905024671,1.3932261044,4.3230627143,0.7083446634,0.6190873759,0.9443406435,0.7643557033,0.5560949323,13.503502824,1.4766850781,1.2286536688,3.5822144228,2.174362752,13.8570106875,1.8581099319,0.3291584623,0.3497120237,0.8794060974,1.4975316391,0.7342025696,1.2798279933,0.522512932,1.0020783829,0.8953382965,1.8433593574,0.3096614606,2.6592993045,4.901410949,0.2269479888,0.8212774205,1.9845628025,5.147739385,4.3924001387,1.7405785531,5.1165876574,4.3714566399,2.4657119292,4.9807310581,0.297421515,1.5447392907,2.7039532259,0.7170982246
UACC812,DMSO,NRG1,60,2.6192298984,3.1549700489,0.9561523167,7.9854096546,3.6979386389,3.9756557318,1.0953259981,0.6385491718,1.1352772019,0.857121102,0.5484510246,2.7506303859,1.2366529288,1.2438694412,5.1120441126,2.9218334221,5.1649658803,2.3687872886,0.3869138739,1.6777751112,3.178144062,1.7239121753,1.4224687668,1.2122563603,0.536643538,1.1285700269,1.176299348,3.3267436079,0.7578495238,2.3100907696,9.3199649416,0.2376606685,0.8658614182,2.9527095224,5.2406054119,5.1987068017,2.2956332303,5.907230814,5.29057496,1.5526614304,4.3837406487,0.2979047732,1.9434731553,2.4313914358,1.1140888142
UACC812,GSK690693,PBS,60,2.876013696,3.6869513425,1.0770050095,12.2426885004,7.1500803965,4.3244652241,0.6557955552,0.6133776606,0.9908979177,0.8191330313,0.5578460603,11.4372004429,1.4410934032,1.1091646696,2.6572594689,1.8327289282,12.3764393091,2.1494085522,0.3049591305,0.4013685759,1.1422798027,1.4345780285,0.6748156532,1.1166877008,0.5541811238,0.9483435691,0.913192664,1.2476153633,0.3246029102,2.644217012,7.1221331612,0.2086248225,0.8246735355,2.0665218427,3.7740395598,4.3891932129,1.4065743086,3.6901702616,3.7666341573,2.2604450285,4.591946093,0.3006248096,2.1001372889,2.3124439236,0.6339749682
UACC812,GSK690693,Serum,60,2.9594281192,3.9005848308,0.7001394051,10.4778788748,6.910666208,4.3222743697,0.7255230481,0.6012191989,0.9031715645,0.7749596385,0.5421327402,12.1312595379,1.4191409455,0.9980464108,2.9965314462,1.8956552218,11.7676747776,2.1226913212,0.3093082947,0.5006110383,1.1676204482,1.1569860804,0.8019710463,1.1534006175,0.5338650204,0.9243788799,0.9311545865,1.7223635501,0.3580262077,2.6303189635,7.6812351371,0.1992554547,0.7516652005,1.9230773753,4.369042505,4.6280706202,1.4233489139,5.184841531,3.9131938268,2.1122485689,4.2959457961,0.293470455,1.9970372748,2.3397910459,0.6513000163
UACC812,DMSO,PBS,60,3.2353708757,4.4118284099,1.0551297967,1.9634022317,1.3604731398,5.3826805567,0.9052503248,0.6282703372,0.8865435695,0.8006548804,0.5416437313,13.1038009884,1.3842146999,1.1796852677,3.3884069105,2.1022360006,15.771891105,1.9852553473,0.330522794,0.3835433351,1.0140321296,1.3735837662,0.7448169169,1.2849949256,0.550636607,0.9642567656,0.9478838693,1.8249681482,0.3123208002,2.5341056465,6.4429709055,0.2022478599,0.7645332362,1.9239308371,4.9221023006,4.022640027,1.6211171914,5.3324946407,4.9162213413,2.4774083848,4.5917681757,0.3086812785,1.9612725271,2.4794377038,0.7209070971
UACC812,DMSO,Serum,60,2.7114796775,4.1229270406,0.9246447793,2.1739230953,1.298769456,4.7662177932,0.9339800557,0.6533275241,0.9108626536,0.7834387479,0.5187774312,11.5995508622,1.3992104866,1.055581776,3.5550127266,2.3286529849,12.5455515487,1.9603034955,0.3016904563,0.4978189449,1.1787444573,1.3854196154,0.9125641061,1.3152296488,0.5497820006,0.9912938562,0.9480438426,2.365178767,0.3761947254,2.4926199564,6.3927366166,0.1895224432,0.75070534,1.9580176162,5.28827085,4.335161745,1.6642572871,5.6654606583,4.8367508428,2.1773333704,4.1115151075,0.2836675929,2.0661178828,2.4790697081,0.7429232795
